ID	Icd1	Icd2	DiagnosisText	Comments	YearStart	YearEnd	DateIn	UserIn	DateOut	UserOut
2222	MG2A&XS25		Very severe frailty of old age		2023	9999	29/11/2023	PH	14/12/2023	PH
2223	MG2A&XS25		Very severe frailty old age		2023	9999	14/12/2023	PH		
2224	MG3001		Fibromyalgia		2023	9999	13/10/2023	PH		
2225	MG400		Cardiogenic shock		2023	9999	13/10/2023	PH		
2226	MG401		Haemorrhagic shock		2023	9999	13/10/2023	PH		
2227	MG401		Hypovolaemic shock		2023	9999	13/10/2023	PH		
2228	MG40Z		Circulatory failure		2023	9999	13/10/2023	PH		
2229	MG434Z		Poor oral intake		2023	9999	13/10/2023	PH		
2230	MG435		Weight loss		2023	9999	13/10/2023	PH		
2231	MG437		Anorexia		2023	9999	13/10/2023	PH		
2232	MG450		Cardiac syncope		2023	9999	13/10/2023	PH		
2233	MG45Z		Syncope		2023	9999	13/10/2023	PH		
2234	MG4A		Multi organ dysfunction		2023	9999	13/10/2023	PH		
2235	MG4A		Multi organ dysfunction syndrome		2023	9999	13/10/2023	PH		
2236	MG4A		Multi organ failure		2023	9999	13/10/2023	PH		
2237	MG4A		Multi organ system failure		2023	9999	13/10/2023	PH		
2238	MG4A		Multi organ systems failure		2023	9999	13/10/2023	PH		
2239	MG4A		Multi system organ failure		2023	9999	13/10/2023	PH		
2240	MG4A		Multiple organ failure		2023	9999	13/10/2023	PH		
2241	MG4A		Multiple system organ failure		2023	9999	13/10/2023	ET		
2242	MG4A		Multisystem organ failure		2023	9999	13/10/2023	PH		
2243	MH11Z		Sudden infant death syndrome		2023	9999	06/12/2023	MN		
2244	MH120		SADS		2023	9999	13/10/2023	PH		
2245	MH120		Sudden adult death syndrome		2023	9999	13/10/2023	PH		
2246	MH15		Sudden death in epilepsy		2023	9999	13/10/2023	PH		
2247	MH15		Sudden unexpected death in epilepsy		2023	9999	13/10/2023	PH		
2248	MH15		Sudden unexplained death in epilepsy		2023	9999	13/10/2023	PH		
2249	MH15		SUDEP		2023	9999	13/10/2023	PH		
2250	MH16		Sudden unexpected death in alcohol misuse		2023	9999	19/10/2023	PH		
2251	NA028		Facial fractures		2023	9999	13/10/2023	PH		
2252	NA076		Acute subdural haematoma		2023	9999	13/10/2023	PH		
2253	NA076		Acute subdural haemorrhage		2023	9999	13/10/2023	PH		
2254	NA076		Chronic subdural haematoma		2023	9999	13/10/2023	PH		
2255	NA076		Chronic subdural haemorrhage		2023	9999	13/10/2023	PH		
2256	NA076		Subdural haematoma		2023	9999	13/10/2023	PH		
2257	NA076		Subdural haemorrhage		2023	9999	13/10/2023	PH		
2258	NA076		Traumatic subdural haematoma		2023	9999	13/10/2023	PH		
2259	NA076		Traumatic subdural haemorrhage		2023	9999	13/10/2023	PH		
2260	NA076&XK9J		Acute bilateral subdural haematomas		2023	9999	13/10/2023	PH		
2261	NA077		Traumatic subarachnoid haemorrhage		2023	9999	13/10/2023	PH		
2262	NA07Y		Traumatic intracranial haemorrhage		2023	9999	13/10/2023	PH		
2263	NA07Z		Traumatic brain injury		2023	9999	13/10/2023	PH		
2264	NA0Z		Head injury		2023	9999	13/10/2023	PH		
2265	NA823Z		Rib fracture		2023	9999	13/10/2023	PH		
2266	NA824		Rib fractures		2023	9999	13/10/2023	PH		
2267	NB5214		Fracture of pubic rami		2023	9999	13/10/2023	PH	14/12/2023	PH
2268	NB5214		Fracture pubic rami		2023	9999	14/12/2023	PH		
2269	NB5214		Pubic rami fracture		2023	9999	13/10/2023	PH		
2270	NB9163		Duodenal perforation		2023	9999	13/10/2023	PH		
2271	NB9163		Duodenum perforation		2023	9999	13/10/2023	PH		
2272	NB9163		Perforation duodenum		2023	9999	14/12/2023	PH		
2273	NB9163		Perforation of duodenum		2023	9999	21/11/2023	PH	14/12/2023	PH
2274	NB9221		Bladder perforation		2023	9999	13/10/2023	PH		
2275	NC123		Humerus fracture		2023	9999	13/10/2023	PH		
2276	NC722Z		Fracture hip		2023	9999	13/10/2023	PH		
2277	NC722Z		Fracture neck femur		2023	9999	14/12/2023	PH		
2278	NC722Z		Fracture neck of femur		2023	9999	13/10/2023	PH	14/12/2023	PH
2279	NC722Z		Fracture of neck of femur		2023	9999	13/10/2023	PH	14/12/2023	PH
2280	NC722Z		Fractured neck femur		2023	9999	14/12/2023	PH		
2281	NC722Z		Fractured neck femur (operated)		2023	9999	14/12/2023	PH		
2282	NC722Z		Fractured neck of femur		2023	9999	13/10/2023	PH	14/12/2023	PH
2283	NC722Z		Fractured neck of femur (operated)		2023	9999	13/10/2023	MF	14/12/2023	PH
2284	NC722Z		Hip fracture		2023	9999	13/10/2023	PH		
2285	NC722Z		Neck femur fracture		2023	9999	13/10/2023	PH		
2286	NC722Z		Neck fracture femur		2023	9999	13/10/2023	PH		
2287	NC722Z		Neck of femur fracture		2023	9999	13/10/2023	PH	14/12/2023	PH
2288	NC722Z&XK8G		Fracture left neck femur		2023	9999	14/12/2023	PH		
2289	NC722Z&XK8G		Fracture left neck of femur		2023	9999	09/11/2023	PH	14/12/2023	PH
2290	NC722Z&XK8G		Fractured left neck femur		2023	9999	14/12/2023	PH		
2291	NC722Z&XK8G		Fractured left neck of femur		2023	9999	13/10/2023	PH	14/12/2023	PH
2292	NC722Z&XK8G		Fractured left of left femur		2023	9999	13/10/2023	PH	14/12/2023	PH
2293	NC722Z&XK8G		Fractured neck left femur		2023	9999	14/12/2023	PH		
2294	NC722Z&XK8G		Fractured neck of left femur		2023	9999	13/10/2023	PH	14/12/2023	PH
2295	NC722Z&XK8G		Left neck femur fracture		2023	9999	14/12/2023	PH		
2296	NC722Z&XK8G		Left neck of femur fracture		2023	9999	13/10/2023	PH	14/12/2023	PH
2297	NC722Z&XK9K		Fracture right neck femur		2023	9999	14/12/2023	PH		
2298	NC722Z&XK9K		Fracture right neck of femur		2023	9999	13/10/2023	PH	14/12/2023	PH
2299	NC722Z&XK9K		Fractured neck of right femur		2023	9999	13/10/2023	PH	14/12/2023	PH
2300	NC722Z&XK9K		Fractured neck right femur		2023	9999	14/12/2023	PH		
2301	NC722Z&XK9K		Fractured right neck femur		2023	9999	14/12/2023	PH		
2302	NC722Z&XK9K		Fractured right neck of femur		2023	9999	13/10/2023	PH	14/12/2023	PH
2303	NC72Z		Femoral Fracture		2023	9999	13/10/2023	PH		
2304	NC72Z&XK9K		Fracture of right femur		2023	9999	13/10/2023	PH	14/12/2023	PH
2305	NC72Z&XK9K		Fracture right femur		2023	9999	14/12/2023	PH		
2306	NE813		Anastomotic leak		2023	9999	13/10/2023	PH		
2307	NF02		Hypothermia		2023	9999	13/10/2023	PH		
2308	PA6Z		Accidental fall		2023	9999	13/10/2023	PH		
2309	PA6Z		Fall		2023	9999	13/10/2023	PH		
2310	PA6Z		Mechanical fall		2023	9999	13/10/2023	PH		
2311	PB04		Aspiration gastric content		2023	9999	13/10/2023	PH		
2312	PB04		Aspiration gastric contents		2023	9999	14/12/2023	PH		
2313	PB04		Aspiration gastrointestinal contents		2023	9999	14/12/2023	PH		
2314	PB04		Aspiration of gastric content		2023	9999	13/10/2023	PH	14/12/2023	PH
2315	PB04		Aspiration of gastric contents		2023	9999	13/10/2023	PH	14/12/2023	PH
2316	PB04		Aspiration of gastrointestinal contents		2023	9999	13/10/2023	PH	14/12/2023	PH
2317	PB04		Aspiration of stomach contents		2023	9999	13/10/2023	PH	14/12/2023	PH
2318	PB04		Aspiration stomach contents		2023	9999	14/12/2023	PH		
2319	PB06		Aspiration food		2023	9999	14/12/2023	PH		
2320	PB06		Aspiration of food		2023	9999	13/10/2023	PH	14/12/2023	PH
2321	PB07		Aspiration		2023	9999	13/10/2023	PH		
2322	QB5000		Pacemaker		2023	9999	13/10/2023	PH		
2323	QB5000		Pacemaker in situ		2023	9999	13/10/2023	PH		
2324	QB941		Haemodialysis		2023	9999	13/10/2023	PH		
2325	QB94Z		Dialysis		2023	9999	13/10/2023	PH		
2326	QB97		Chemotherapy		2023	9999	13/10/2023	ET		
2327	QC46		History of smoking		2023	9999	13/10/2023	PH	14/12/2023	PH
2328	QC46		History smoking		2023	9999	14/12/2023	PH		
2329	QC4Y		History of tobacco use		2023	9999	13/10/2023	PH	14/12/2023	PH
2330	QC4Y		History tobacco use		2023	9999	14/12/2023	PH		
2331	QE11Z		Intravenous drug user		2023	9999	19/10/2023	PH		
2332	QE13		Cigarette smoker		2023	9999	13/10/2023	PH		
2333	QE13		Cigarette smoking		2023	9999	13/10/2023	PH		
2334	QE13		Smoker		2023	9999	13/10/2023	PH		
2335	QE13		Smoking		2023	9999	13/10/2023	PH		
2336	QE13		Tobacco smoking		2023	9999	13/10/2023	PH		
2337	QF20		Learning difficulty		2023	9999	13/10/2023	PH		
2338	QF23		Impaired mobility		2023	9999	13/10/2023	PH		
2339	RA010	CA40Z	Covid pneumonia		2023	9999	13/10/2023	PH		
2340	RA010	CA40Z	Covid pneumonitis		2023	9999	13/10/2023	PH		
2341	RA010	CA40Z	Covid-19 pneumonia		2023	9999	13/10/2023	PH		
2342	RA010	CA40Z	Covid-19 pneumonitis		2023	9999	13/10/2023	PH		
2343	RA010		Coronavirus (covid-19) infection		2023	9999	13/10/2023	PH		
2344	RA010		Covid		2023	9999	13/10/2023	PH		
2345	RA010		Covid infection		2023	9999	13/10/2023	PH		
2346	RA010		Covid positive		2023	9999	13/10/2023	PH		
2347	RA010		Covid-19		2023	9999	13/10/2023	PH		
2348	RA010		Covid-19 disease		2023	9999	13/10/2023	PH		
2349	RA010		Covid-19 infection		2023	9999	13/10/2023	PH		
2350	RA010		Covid-19 positive		2023	9999	13/10/2023	PH		
2351	RA010		Sars-Cov-2		2023	9999	13/10/2023	PH		
2352	RA010&XB22	CA40Z	Community acquired covid-19 pneumonitis		2023	9999	13/10/2023	PH		
2353	RA010&XB22		Community acquired covid-19		2023	9999	13/10/2023	PH		
2354	RA010&XB22		Community acquired covid-19 infection		2023	9999	13/10/2023	PH		
2355	RA010&XT5R		Acute covid-19 infection		2023	9999	19/12/2023	PH		
2356	RA011		Coronavirus		2023	9999	13/10/2023	PH		
2357	RA011		Coronavirus infection		2023	9999	20/12/2023	PH		
